aid,actor_name,movie_credits,popularity
1049219,John Coltrane,11,0.0108
59162,Ed Wheeler,7,0.100195
10707,Terry Jones,45,1.040876
587784,dr. Joann Fletcher,1,0
587785,prof. Bill Dever,1,2e-06
587786,dr. Diana Edelman,1,0.1008
587787,Rick Jones,1,0.000743
587788,dr. Susan Deacy,1,0.004536
203739,Bill Dawes,9,0.00104
1590957,Io Tillett Wright,5,6.3e-05
15674,Hallie Kate Eisenberg,12,0.223723
127582,Benjamin King,4,0.140273
49623,Jared Padalecki,10,4.986227
108889,Jay Harrington,10,0.016096
1615673,Sean Michael Arthur,2,0
135081,Dustin Worles,2,1.8e-05
144054,Dado Carvalho,1,1e-06
144055,Reza,1,0
7073,Michael Berryman,68,2.235475
99906,John Bloom,16,1e-06
87794,Mark Borchardt,20,0.068257
69585,Noel Cunningham,3,8e-06
35475,Sean S. Cunningham,12,0.133553
102444,David Del Valle,9,2.2e-05
69579,James Isaac,1,8e-05
64743,Adam Marcus,1,0.009001
62531,Valérie Lemercier,29,0.637508
5443,Vincent Lindon,66,0.197485
32513,Hélène Fillières,29,0.090259
146170,Hélène de Saint-Père,12,0.000594
136170,Grégoire Colin,39,0.453804
559324,Ellen Locy,4,2.9e-05
559325,Georgia Foy,1,5e-06
559326,Doris Gramm,1,2e-06
2850,Jerry Haynes,10,1e-06
194294,Jim Ponds,1,2.6e-05
205521,Marcus M. Mauldin,6,0.06552
205039,Jeff Grays,5,0.0504
559327,Lexi McConnell,1,0
559328,Mathew Greer,6,2.2e-05
203677,Evan Adams,6,0
163070,Michelle St. John,9,0
1494890,Gene Tagaban,1,0
1494891,Swil Kanim,1,0.156
1494892,Rebecca Carroll,1,0
162945,Cynthia Geary,12,7e-06
1494893,Arthur Tulee,1,0
1494894,Jim Boyd,1,0
2547,Bruce Boxleitner,70,2.291386
11366,Lorenzo Lamas,62,0.834541
1172149,Adam Baratta,2,0.12
44779,Carrie Stevens,14,0.272748
1172150,Ross King,1,2.2e-05
1172151,Damian Valencia,1,0.002667
169393,Russell Curry,2,5e-06
1393484,Joe Tabb,2,0
98671,Melissa Pursley,2,6.3e-05
1506904,Jesse Bob Harper,2,0.0108
543132,Richard Hatch,33,0.015317
636594,Cindi Braun,1,0.098784
162347,Frank Ruotolo,2,5.5e-05
1631547,Jere Jon,2,7e-06
1623611,Cindy Pena,4,8.3e-05
77157,Robbie Rist,18,0.028997
85668,Vivek Oberoi,31,5.7e-05
86078,Antara Mali,9,0.5704
35782,Manoj Bajpayee,60,7.2e-05
584935,Koena Mitra,6,3e-05
1553729,Makarand Deshpande,1,0
35756,Rajpal Yadav,72,0.006359
146937,Sayaji Shinde,99,0.002722
76790,Rajendranath Zutshi,24,0.000266
289990,Mathew Scollon,1,0
289992,Edward DeRuiter,7,0.000685
162739,Alice Frank,4,0.000972
12851,Ally Sheedy,62,2.35365
123732,Andre Noble,4,1.4e-05
19576,Richard Thomas,48,0.136924
32225,Lindsay Crouse,35,0.360965
60705,Thomas Ian Griffith,21,0.000543
1702264,AJ Bonar,1,0
187712,Robert T. Bogue,9,1.1e-05
92261,Karen Elkin,7,0.52
32887,Christopher Heyerdahl,28,0.56273
85164,Paul Cagelet,3,0.156
142741,Ardon Bess,9,0
6074,Kenneth Welsh,78,2.263259
1182288,Kim Feeney,1,0
86905,Caroline Rhea,23,1.311152
21125,Richard Kind,65,5.773174
59196,Joe Flaherty,36,0.269248
1281758,Sugar Lyn Beard,16,0.591816
60005,Nathan Phillips,17,0.040954
61634,Nina Liu,2,0.000169
77799,Shedrack Anderson III,5,2.8e-05
223120,Jack O'Callahan,1,0
223121,Herb Brooks,1,1.6
223122,Mike Eruzione,1,0.000972
160028,Al Michaels,5,0.00024
223123,Jim Craig,1,0.108
37045,Nicollette Sheridan,29,0.987918
65098,Daniela Amavia,7,6.6e-05
107401,Diego Matamoros,6,1e-06
181010,Shaun Austin-Olsen,9,1.7e-05
41659,Vladimir Radian,3,0.010161
56895,Amy Jo Johnson,23,3.221484
147400,Lisa Ann Hadley,2,0.00324
97809,Daniel H. Jenkins,3,0.12
180870,Nahanni Johnstone,6,0.000515
74065,Robert Duncan McNeill,3,0.009967
1205827,Brian Klapstein,4,0.00324
1205828,Jeanette Baker,1,0.01404
1940274,Mark Isaacson,2,0
30898,Gordon Mitchell,111,0.126209
1940262,Dominic Fantazzi,3,0.4
1940353,Brandon Baca,5,0
1940364,Kelsa Shilanski,1,0
1940417,Wayne Horine,2,0
1315251,Karl-Heinz Schnibbe,1,0.042336
1276230,Mark Byron,2,8e-06
1282378,Thierry Lawson,1,0.000108
174704,Natasha Estelle Williams,1,0
163642,Michele Hicks,7,2.1e-05
101026,Rene Rivera,12,0.113901
15863,Don S. Davis,40,0.000519
1176922,Gina Chiarelli,3,0.4
1226858,Donna White,8,0.012446
171844,Arnold Acevedo,1,0
213580,Ursula Karven,36,1e-06
188773,David Lea,2,0.000571
3301,Isabel Brook,5,3e-06
107735,Caroline Carver,6,4e-06
1220520,Claire Goose,7,0.6184
68559,Gary Daniels,63,0.412649
51586,Mike Norris,16,0.93352
127544,Bentley Mitchum,18,0
74604,Ze'ev Revach,28,0.001008
1059087,Michelle Kapeta,1,0.0108
16604,Sasson Gabai,17,0.000286
1025600,Dave Willetts,1,0.4
12214,Gillian Anderson,40,5.496484
1025601,Sally Burgess,1,3e-06
1025602,Kim Criswell,3,0.556
1025603,Lesley Garrett,2,0.021168
1025604,Claire Moore,2,0
157758,Josie Lawrence,12,0.054607
149958,Nagarjuna Akkineni,57,0.40727
145628,Shriya Saran,62,0.584685
85240,Gracy Singh,15,0.021491
89154,Prabhu Deva,55,0.00807
544978,K. Viswanath,21,0.002667
1314994,Master Akshay,1,1.7e-05
1368990,Inger Ebeltoft,1,0
1368991,Matt Scarborough,1,0.12
1368992,William Yong,1,1.1e-05
1368993,Stacey Atkinson,1,0.001143
1368994,Maria Cilea,1,1e-06
62000,Tiffany Shepis,96,0.549688
995399,Ander Page,10,6e-06
207367,Mark Weiler,10,0.2352
99105,Kelsey Heart,3,0.001769
98731,Josh Robinson,3,0.12
35623,Lora Renee,6,0.002582
550469,C.J. DiMarsico,4,3e-06
98224,Julian Wells,18,0.001555
933257,Wishbone Ash,3,2e-06
1221438,Motoko Kumai,8,0.56
81860,Ai Orikasa,25,0.005498
124478,Aya Hisakawa,32,0.157363
22083,Jack Johnson,9,0.000194
4334,Kelly Slater,33,6.7e-05
108333,Rob Machado,12,0.78567
108262,Shane Dorian,12,4e-06
108364,Luke Egan,2,0.000171
108329,Brad Gerlach,4,0.00324
108365,Ross Williams,1,0
68890,Tatum O'Neal,23,0.435964
6104,Julian Sands,79,3.877276
1029938,Brian Bianchini,2,0.52
567059,Daniel Lennox,3,0
1286913,Christina Wieber,1,0.000743
1286914,Guy Bracca,2,1.6e-05
1286916,Sheny Andrea,1,2e-06
1286917,Alberto Carroll,1,0.333984
116464,Stephanie Northrup,6,4e-06
1286919,Jayne Trcka,1,0.00036
1182843,Ron Petronicolos,1,0.00648
63351,Mike Dolan,2,0.00635
1182844,Patrick Orion Hoesterey,1,0.00324
1182845,Merrick McMahon,1,0.460992
1182846,Elizabeth Flesh,1,0
1182847,Seth Adams,2,0.004536
1161920,Randy Smith,1,0.1668
1182848,Penelope Ma,1,0
1182849,Craig Staswick,1,0
1182850,Joseph Michael Olesh,1,0
543984,Timothy Stultz,2,0
543985,Ken Mitzkovitz,1,1e-06
543986,Erika Ann,1,0.01512
543987,Steven Barry Prince,1,1e-06
543988,Greg Coale,1,0.556
543989,Lee Savage,1,0.01404
1628433,Alex Lundqvist,2,0
1628434,Alexandra Lewis,2,0.12
1628435,Irène Tellier,2,0.2184
1628436,Nathalie Raynal,2,0
1628437,Alia De Angelis,2,1.1e-05
1628438,Nathalie Monduit,2,1e-06
1628439,Alexandra Labrousse,2,0
1628440,Scott Barek,2,0.4
1628441,Benoit Clerc,1,1e-06
1628442,Hélène Neveu,3,0.12
150954,Diane Farr,10,1.083018
54153,Miguel Bosé,26,4e-06
588276,Ana Torroja,5,0.029635
1974344,Gay Gasper,2,4e-06
216731,Julian Casablancas,1,0.001555
1216081,Albert Hammond Jr.,2,0.036
1227394,Fabrizio Moretti,1,0.000292
1282899,Nikolai Fraiture,1,0
1282898,Nick Valensi,1,1e-06
52455,Kimya Dawson,1,0
183065,Adam Green,4,6e-06
1658493,Brian Gibson,1,0
1658494,John Dwyer,2,2.4e-05
1844952,Brian Chippendale,3,2.1e-05
81250,Neil Peart,21,0.000186
141487,Stuart Adamson,1,0.036
1941155,Mark Brzezicki,1,0.000292
1742427,Tony Butler,1,5e-06
1941156,Bruce Watson,1,0.52
1230504,Etta James,6,0.12
1811183,Ronnie Buttacavoli,1,0
109799,Luis Conte,6,1e-05
1631928,Mike Finnigan,2,0
1811185,Donto James,1,0.036
1811186,Sametto James,1,0
1811188,Dave Mathews,1,0.036
1811189,Bobby Murray,1,8e-06
1139409,Britt Bailey,1,0.002648
1139410,Dominique Baron,1,0.000972
1139411,Brent Blackwelder,1,8.8e-05
1139412,Beth Burroughs,1,0.000122
1139413,Ignacio Chapela,2,2e-06
1139414,Sue Markland Day,1,0
1139415,Katie Dwight,1,0
1139416,Dan Glickman,1,0.001944
1139417,Diane Joy Goodman,1,0
1139418,Simon Harris,1,0
108585,Simon Wilson,2,0.52
1089514,Lizzie Hopley,4,0
1547937,John Lightbody,3,0.091728
87592,Melissa Lloyd,3,2e-06
1547941,Sean Harrington,1,0
1547946,David Stead,1,0.000972
205222,Mark Wakeling,3,0.03024
1742820,Catarina Conti,1,0.12
1742822,Stacy Hunter,1,0.004536
1581905,Jerry Fitzpatrick,3,0.80864
43458,Brennan Elliott,24,0.041959
63013,Chris Dobbs,1,0
19185,Mario López,27,1.026227
1216429,Tava Smiley,7,1e-05
37010,Tim Sitarz,6,0.001018
87588,Carlos Mencia,12,0
127130,Nancy O'Dell,6,1e-06
104382,Dyana Ortelli,9,8.8e-05
80928,Ann Reinking,6,0.001898
26664,Ben Vereen,20,0.572828
1772341,Dave Bonavita,2,0.12
1772342,Wes Miller,2,0
1198348,Dave Wascavage,2,0.010161
1772343,Edward Wascavage,1,0.00635
1772344,Loretta Wascavage,2,0.036
1772345,Mary Wascavage,1,0.01512
1772210,David Weldon,2,0
105248,Gano Grills,6,0.4
176688,Kalimi Baxter,3,3e-06
1478332,Jamel Scott,1,0.000172
1348667,Miss Kitty,1,1.1e-05
232609,Tim Ekkebus,4,0.0468
1348668,Dave Autovino,1,0.336
1348669,Ali Kat,1,3.7e-05
112863,John Karyus,15,0.000922
1174716,Casey Bowker,5,0.036
99779,Chris Seaver,9,0.029519
114007,Teen Ape,3,0
1558003,Danielle Taddei,2,0.728
1316903,Craig Stark,1,0.4
1960268,Lenny DiSalvatore,1,0
1960269,Tom Delaney,1,0
1960270,Lil Sil DiSalvatore,1,0
1960273,Ken Simonides,1,0.4
1733115,Terry Giancaterino,1,4e-06
1620178,Rae Sunshine Lee,1,0.036
1733116,Dawn Struhar,1,0.4
73422,Michael Sutton,5,3.7e-05
105692,Julian Vergov,14,1.062081
52396,Stefanie von Pfetten,26,4.1e-05
4570,Emily Hampshire,26,1.673841
209769,Chad Connell,10,0.078669
80036,Dani Kind,14,4.1e-05
937788,Adrian Langley,2,0.017738
312253,Thelma Farmer,3,7e-06
98740,Dean Paul,25,0.000672
117444,Ani DiFranco,2,0
1503220,Jonathon Booth,1,1e-06
1503221,Ken Carpenter,1,1.6e-05
1503222,Julia Day,1,7.2e-05
1503224,Joan Wiffen,1,1e-06
1887865,Alphonse Keasley,12,0.002352
544141,Jamie Bell,1,0
76501,George Stover,29,1e-06
1078321,Steven King,2,5e-06
1078322,Erin J. Corsair,1,0.018227
1078323,Ashira Zimra,1,0
99590,Leanna Chamish,8,0
1078324,John Michaelson,7,0.4
81314,Syn DeVil,14,0.05004
1078325,James J. Waltz,2,0.036
63628,Darla Albornoz,3,0
138986,Tony Bennett,29,0.011458
1847543,Mike Stief,3,0.005334
1822957,Jake Sheldon,1,0.000972
1242427,Bob Dorough,3,0.4
2694,Josh Charles,32,0.94681
23681,Brandon Hammond,9,0.000266
1383018,Serena Lee,2,0.8
1383019,Roderick Pannell,1,0.000375
151380,Peter Paige,7,1.8e-05
543193,Vanessa Williams,12,7e-06
83948,Rukiya Bernard,14,0.30576
1383020,Jordan Duncan,1,0.0108
158014,Joe Lara,21,0.000277
106368,Maureen LaVette,6,0
45404,Elise Muller,9,6.1e-05
159658,Douglas Arthurs,5,0.000122
1446887,Julius Krajewski,1,0.2352
1446888,John Comer,2,8e-06
134189,Michael Lee,2,0.000123
1855366,Eva Decastelo,2,0.004536
1181189,Michael Rogers,4,1.6e-05
77069,Lenny Kravitz,28,0.366584
110555,Cole Caplan,2,0.012447
199586,Noah Reid,12,0.014346
210438,Adrian Truss,2,7e-06
141460,Kristen Bone,2,0.000573
234701,Joshua Tucci,1,0
1208958,Brandy Miller,6,0.021168
1208960,Lyle Torres,1,0.000408
99635,John McCafferty,18,1.8e-05
1473746,Dre Davis,5,0.005897
1795667,Brandon Malone,1,0.019656
325867,Katie Carroll,2,0
1795668,Brian Reid,1,1.1e-05
1795669,Jared Conti,1,0.0108
1795670,Carter Hagerman,1,0.004536
1795671,Heather Morris,1,0
1795672,Sandra Quoos,1,0.5668
479457,Barret Walz,2,0.24
579433,Aimee Bravo,1,6e-06
190563,Mia Zifkin,1,0.000292
579434,Arthur Simone,3,5.2e-05
373602,James Palmer,3,0
483932,Mark Vollmers,2,0.00324
579436,David Wesley Cooper,1,0
360084,Maren Lindow,1,0
1575703,Brian Merrick,2,0
57788,DJ Perry,21,0.036
81307,Terry Jernigan,3,0
1435850,Aaron Jackson,4,0.0108
6198,Vondie Curtis-Hall,31,0.391534
1623957,Mark Lacy,1,0
1623958,Lindsey Ingram,1,0.036
1623959,Rebecca Lawlor,1,0.000972
1623960,John Pagano,1,0
106141,Anthony Hornus,7,0.005184
1502719,Patty Peturbed,1,7.2e-05
111270,Waylon Jennings,19,0.001932
86995,"Hank Williams, Jr.",4,2e-06
1347896,Jessi Colter,4,0.001905
1017169,George Jones,10,0
569531,Bernard Kerik,1,5e-06
569532,George Pataki,1,1.6e-05
931021,Rudolph Giuliani,16,0.011109
263720,Rod Stewart,17,0.036
1584270,Frank Pour,1,0
582864,Jino Kang ,3,3e-06
1781063,Kirk Fong,1,0.00024
582879,Steven Menasche,2,0.000972
938513,Bradley James Nowell,5,3e-06
564345,Eric Wilson,5,0.8
938514,"Floyd I. ""Bud"" Gaugh IV",5,2e-06
1590506,David A. Arnold,2,0
1975025,Karna Chea,1,0
1975026,Kevin Favors,1,0
218980,Crystal Lett,2,0.4
1975029,Roe Williams,1,0
1248593,Mike Marino,4,0.009072
4992,Lombardo Boyar,16,1.421459
136035,Christophe Bier,1,0.00024
136036,Fanny Terjeki,1,0
145997,Sanjeev Bhaskar,19,7.4e-05
129345,Alan Talbot,5,0.32928
98812,Choice Skinner,4,0.8
1749609,Dennis Waller,1,0.4
1749610,Ty Badger,1,0.4
98813,Olimpia Fernandez,4,0.0108
486076,Andre McCoy,7,0
52332,Pierre Edwards,3,5e-06
97781,Reynaldo Rey,11,0
592136,Princess Maggay,1,0.00324
52614,Tanya Boyd,6,0.000292
592137,Cherry Lynn,1,0.00324
1106282,Leona Evans,1,0.000668
1106283,Michael Frei,1,0.009072
141077,Chana Keefer,2,0.000122
1106284,Mark Keefer,1,1.4e-05
452,Margo Martindale,56,1.621425
104059,Susan Barnes,19,1e-06
13920,Mimi Rogers,69,2.21324
40980,Susan May Pratt,13,1.248421
5479,Geordie Johnson,5,0.005488
98956,Debbie D,46,0.007319
98735,Pamela Sutch,37,0.0504
98743,Laura Giglio,30,1e-06
1685427,Melissa Brown,2,0.2352
1685426,Elizabeth Raven,3,3e-06
203696,Steve Earle,18,1.4e-05
4445,Chris Bauer,27,1.902334
156590,Currie Graham,28,0.001054
555636,J. Michael Couto,1,0
157602,Gary Owens,21,1.04
60158,Shirley Jones,47,0.842703
9599,Cloris Leachman,118,3.166376
7071,Louise Fletcher,68,3.821899
291,Frank Gorshin,56,0.543224
61980,Wendie Malick,36,1.23128
44712,Jill Eikenberry,35,0.506114
6168,Austin Pendleton,54,1.693787
10409,Shelley Duvall,38,2.947597
43894,Hallee Hirsh,20,0.000185
931455,Michael Rozman,1,0.00324
931456,Dennis W. Rittenhouse Jr.,1,0
931457,Jeff Sublett,1,0.001361
981262,Jason Boegh,5,0.000276
1619709,Yolanda Johnston,1,0
1619710,Jeremy Smith,1,0.019656
1619711,Gary Castro Churchwell,2,0.000172
151075,Trevor Murphy,4,0
155488,Kelly Clarkson,13,0.535011
1939571,Ron Dorn,1,0
82340,Anne-Marie Johnson,12,1.549408
102413,Johnny Liska,3,8e-06
1980056,Chrystal Donbrath-Zinga,1,0
52706,Michael-Ann Connor,2,0.098784
1980057,Raven Courtney,1,0
1950827,Victoria Deschanel,3,3e-05
1980058,Joyce Pate,1,0
168567,Jonathan Sutton,2,0.001769
556942,Michael Diamond,18,0.056727
982768,Sunny Garcia,3,0.00218
5953,Spike Jonze,31,3.923343
124069,Seth Morrison,9,0.140273
1225764,Mat Hoffman,8,2.6e-05
1236697,Eazy-E,3,0.036
1390775,Leroy Patterson,6,3e-06
1649260,Dirrick Trizz Fretz,3,0
1844128,Tyler Patterson,1,2.9e-05
1844129,Tommy Malice,1,3e-06
1844130,Jon Marcher,1,0.12
1204553,Jeff Martin,2,0
1204555,Stuart Chatwood,2,1e-06
1204556,Jeff Burrows,3,0.00014
265405,Peter Tosh,5,0.000658
935443,Curved Air,2,0.12
43432,Tane McClure,36,0.000332
27994,Bruce Abbott,17,0.458913
80579,Robert Z'Dar,92,1.57699
1477801,Lauren Hays,25,0.003916
51931,Harrison Young,14,0.23227
1209113,Amy Rochelle,12,0.800778
102898,Honey Lauren,20,0.021833
28166,Ben Savage,9,0.311136
78197,Elisabeth Harnois,20,0.273941
935119,Jon Barlow,6,1e-06
414041,Morrissey,16,0.045391
419327,Johnny Marr,12,0.06552
154575,Tyler Christopher,8,0
180346,John Simon Jones,9,0.001905
117110,Gary Murphy,3,0.168
112346,George Stanchev,6,0.242592
67247,Atanas Srebrev,32,6e-06
67246,George Zlatarev,14,0.005002
90112,Ivaylo Geraskov,9,0.062289
575734,Svezhen Mladenov,2,1e-06
575735,Danko Jordanov,4,0.000542
60434,Dee Snider,21,0.000245
87812,Darin Andersen,1,0.091728
236284,Junior Case,1,0.12
236285,Jaelin Petrie,1,0
236286,Stephanie Albach,1,0
146330,Chris Kendrick,2,0.530223
236287,Shannon Skinner,1,0
236288,Gretchen Skinner,1,0
130797,Joel Bishop,3,0.0504
1410426,J. King,1,0.4
1410427,Portia Cue,2,8.8e-05
1217566,Paul Diomede,3,1e-06
1410428,P.J. Marshall,7,6.4e-05
1291513,Gianna Palminteri,1,0
98351,Russ Russo,13,0.562336
1386019,David Sitler,3,0.000801
21052,Jack Valan,4,1.3e-05
1410429,Lawrence Winslow,1,1e-06
133629,Timothy J. Cox,1,0.000972
1430462,Dorothy Thigpen,1,0.00324
1430463,Milton Gabler,1,0.00324
1430464,Farah Jasmine Griffin,1,0.0108
44549,Pete Seeger,17,1e-06
1430465,Ethel Rosenberg,1,3e-05
1430466,Julius Rosenberg,1,0
1142312,Billie Holiday,8,0.00016
1246316,Cassandra Wilson,6,0
81102,Todd Schroeder,3,4e-06
154271,Kirk Franklin,3,0.4
1372435,Ben Lindesmith,1,0.0504
1372436,Chase Spivey,3,0
1681073,Gary Halsten,2,0.4
1908098,Cassandre Madero,1,0
1908099,Lennart Gross,1,1e-06
98682,Athena Demos,13,0.64
1681072,William Combs,3,0.091728
1652007,Katherine Fuqua,1,7e-06
1564993,L. Gordon Cooper,1,8.8e-05
87485,Neil Armstrong,10,0.007423
106843,Buzz Aldrin,17,0.155546
106839,Eugene Cernan,6,0.062112
7852,Jim Lovell,9,0.351456
10215,Paul McCartney,128,1.753669
224333,Charlie Colin,1,0
224334,Rob Hotchkiss,1,0.2352
224335,Pat Monahan,3,0.01618
224336,Jimmy Stafford,1,0.015012
224337,Scott Underwood,1,0.000972
1024377,Robin Garrels,3,0.00324
935620,John Specht,2,0
1156250,Rob Tyner,3,0.015012
1156251,Wayne Kramer,11,0.52
1156252,Fred Smith,3,0.05004
1156253,Michael Davis,3,0.029635
1156254,Dennis Thompson,3,0.003048
1156255,John Sinclair,6,0.4
1206941,Rebecca Mayo,1,0
1206944,Mario Acosta,1,3e-06
1206945,Leticia Andrade,1,1e-06
1709,Jack Davenport,30,2.159321
2449,Kevin McNally,45,4.443195
1710,Lee Arenberg,15,0.059522
1711,Mackenzie Crook,33,1.548522
19,Allison Janney,67,3.887027
14723,Vicki Lewis,15,0.289402
7911,Joe Ranft,13,1.141477
7218,Kristanna Loken,25,5.44204
7220,Mark Famiglietti,16,0.36798
2716,Earl Boen,35,0.990524
7221,Moira Harris,3,1.3e-05
2539,Julie Dreyfus,9,0.967617
2538,Chiaki Kuriyama,38,1.684868
2537,Sonny Chiba,112,0.994035
240171,Gordon Liu Chia-Hui,83,2.085491
4493,Catherine Bell,26,4.095669
4494,Lisa Ann Walter,13,2.025316
4495,Steve Carell,52,7.683867
1898,Eddie Jemison,21,1.259784
4498,Paul Satterfield,6,0.000237
20048,Paul Kersey,3,0.000225
20047,Cara Buono,22,3.18834
7624,Stan Lee,96,6.370614
155873,Todd Tesen,3,0.512896
3969,Shane Brolly,10,1.147855
3970,Erwin Leder,32,0.002519
3971,Sophia Myles,18,3.239159
3972,Wentworth Miller,10,8.765633
3952,Kevin Grevioux,14,1.533178
79505,Joseph Morgan,13,2.53293
219496,Edward Woodall,2,3e-06
25658,Chris Larkin,10,0.002885
215661,Max Pirkis,3,3e-06
1077820,Jack Randall,1,1e-06
1032202,Max Benitz,1,0
9278,Jennifer Garner,40,6.121429
2221,Leland Orser,30,1.135274
42200,Lennie Loftin,15,0.80332
2682,Franky G,7,0.001288
237370,Boris Lee Krutonog,7,0.002089
4604,Theresa Randle,20,0.187517
75604,Yul Vazquez,33,0.792137
64880,Choi Min-sik,26,2.938916
10112,Yoo Ji-tae,24,0.120844
1299317,Kang Hye-jung,20,0.525811
1299313,Kim Byeong-ok,13,0.049221
77188,Oh Dal-su,51,0.61991
139491,Ji Dae-Han,10,0
77183,Oh Tae-kyung,13,6e-06
117504,Yoon Jin-seo,18,4.7e-05
554330,Lee Seung-Shin,3,0
9443,Helmut Bakaitis,11,1.365708
1091387,Don Battee,4,0.504
9452,Daniel Bernhardt,26,2.447924
1218802,Valerie Berry,2,0.036
8293,Marion Cotillard,64,7.84218
8295,Matthew McGrory,7,0.027819
62562,David Denman,22,0.012946
7053,Gregor Fisher,16,1.061919
7054,Rory MacGregor,2,0.000848
7057,Lulu Popplewell,1,0.000972
57669,Natalie Imbruglia,7,4.205511
47931,Tasha de Vasconcelos,3,0.715427
16700,Greg Wise,29,0.13516
61540,Douglas McFerran,7,0.116169
4726,Marcia Gay Harden,69,3.826873
4728,Kevin Chapman,24,1.649504
3265,Eli Wallach,99,3.118151
3899,Ken Watanabe,37,2.333841
9189,Shichinosuke Nakamura,2,0.036
9192,Togo Igawa,30,0.669417
54586,Molly Cheek,16,1.125789
9457,Roy Jones Jr.,6,0.02311
9462,Randall Duk Kim,14,1.104081
55536,Melissa McCarthy,38,4.193064
7574,Cleo King,11,0.000333
583836,Lee Ritchey,3,0.556
98307,Brandy Little,5,0
42307,Peta Wilson,11,2.329534
2220,Tony Curran,41,2.482746
43034,Tom Goodman-Hill,24,0.002373
28412,Rebecca De Mornay,38,1.585644
1770,Akiko Takeshita,1,0.000456
1773,Kazuyoshi Minamimagoe,1,0.126013
1774,Kazuko Shibata,1,0.168
1775,Take,1,0.0504
1785,Fumihiro Hayashi,1,0
1786,Hiroko Kawasaki,17,0.000206
21858,Krista Allen,33,3.542304
57755,Woody Harrelson,94,6.69562
17743,Miranda Cosgrove,24,3.112577
17739,Joey Gaydos Jr.,1,1e-06
17744,Kevin Alexander Clark,1,0.000277
17746,Maryam Hassan,1,6e-06
17740,Lucas Babin,3,0.00324
7569,Harriet Andersson,55,1.184045
7570,Lauren Bacall,71,2.322302
7571,Blair Brown,37,1.421533
1121,Benicio del Toro,59,3.339865
6413,Danny Huston,54,2.988528
6830,Carly Nahon,1,0.00889
6831,Claire Pakis,1,3.5e-05
6832,Melissa Leo,78,3.574855
4273,Charlotte Gainsbourg,54,4.477299
59192,Emmanuelle Chriqui,42,3.67589
2320,Julian Richings,63,0.967343
1239447,Garry Robbins,3,0.000116
106469,Ted Clark,2,0
1253667,Yvonne Gaudry,1,2e-06
27974,Daniel Tay,5,0.001093
64930,Bob Newhart,28,2.183049
1793,Ricardo Montalban,71,1.878647
20519,Simon Yam,166,6.875503
20520,Fabiano Martell,2,0
20522,Robert Cavanah,12,0.000759
15050,Leah Remini,9,2.254508
25837,Elisha Cuthbert,20,4.075928
164945,Sarah Shahi,19,3.266082
68495,Perrey Reeves,18,0.015869
151124,James Newman,8,0.57004
35597,Jenny McCarthy,26,1.051883
35799,Marny Eng,1,0.7961
35800,Jianna Ballard,5,0.098078
28168,Timothy Stack,11,0.002853
20187,Camryn Manheim,34,0.086146
25933,Emily Deschanel,11,3.238805
28641,Terence Stamp,82,3.369785
27631,Nathaniel Parker,32,1.721565
12900,Wallace Shawn,96,2.218117
62646,Marc John Jefferies,14,0.051402
1219157,Jim Doughan,3,0.000223
18976,Ashton Kutcher,27,7.893826
56347,Clayton Watson,7,0.008435
89251,Melinda Clarke,15,3.128889
123532,Rick Gomez,17,0.431577
81916,Tommy Wiseau,11,0.450768
81917,Juliette Danielle,6,0.061109
81918,Greg Sestero,11,0.515138
81919,Philip Haldiman,2,0.276595
81920,Carolyn Minnott,1,1e-06
81921,Robyn Paris,2,0.037341
1586768,Scott Holmes,2,0
81925,Dan Janjigian,2,2.2e-05
81923,Kyle Vogt,3,2.1e-05
81924,Greg Ellery,2,0
61960,Jason Raize,1,0.575834
8872,Rick Moranis,31,4.704256
61961,Dave Thomas,31,0.222691
31504,Joan Copeland,8,0.000356
54221,Paul Christie,3,0.01512
3223,Robert Downey Jr.,100,13.785924
1313348,Kathleen Mackey,3,2.6e-05
59198,Matthew G. Taylor,10,0.001053
1466507,Andrea Sheldon,2,0
69807,Rider Strong,17,1.057357
20492,Jordan Ladd,31,0.885984
91612,Arie Verveen,13,1.1e-05
159109,Richard Fullerton,10,0.001905
1348582,Hal Courtney,1,0.168
16847,Eli Roth,35,3.56712
159985,Haley Hudson,5,0.013941
62747,Chad Michael Murray,17,0.489619
61904,Christina Vidal,7,0.000556
137169,Ryan Malgarini,7,0.001714
10841,Karel Roden,64,1.075094
1619,Chow Yun-fat,107,2.675495
3315,Victoria Smurfit,13,0.179646
1005130,Marcus Jean Pirae,3,0
2974,Roger Yuan,17,1e-06
190884,Sean Bell,3,1e-06
10731,Anna Chancellor,36,1.241244
78730,Oliver James,4,0.228757
47625,Christina Cole,13,1.81162
1266585,James Greene,20,4.5e-05
1517174,Ben Scholfield,1,0.12
